participant,line_num,label,image_clicked,trial_start_time,context_start_time,context_end_time,target_start_time,target_audio_start_time,target_audio_end_time,mouse_move,mouse_start_time,mouse_end_time,question_answer_time,trial_end_time
29A,4515,Trial: 25,target,1.407157e6,1.408157e6,1.428382e6,1.428673e6,1.428702e6,1.430638e6,0,1.428673e6,1.430991e6,1.432582e6,1.432584e6
29A,4642,Trial: 26,target,1.434594e6,1.435594e6,1.44965e6,1.45094e6,1.450973e6,1.453575e6,0,1.45094e6,1.453781e6,1.455357e6,1.455362e6
29A,4902,Trial: 27,target,1.457061e6,1.458061e6,1.488193e6,1.488952e6,1.488984e6,1.491792e6,0,1.488952e6,1.492245e6,1.496222e6,1.496226e6
29A,5110,Trial: 28,target,1.499393e6,1.500393e6,1.517404e6,1.517991e6,1.518025e6,1.521021e6,0,1.517991e6,1.521157e6,1.524493e6,1.524497e6
29A,5254,Trial: 29,target,1.526114e6,1.527114e6,1.543065e6,1.543643e6,1.543676e6,1.545787e6,0,1.543644e6,1.546213e6,1.548285e6,1.548287e6
29A,5350,Trial: 30,target,1.549965e6,1.550965e6,1.568696e6,1.56948e6,1.569507e6,1.571429e6,0,1.56948e6,1.572053e6,1.573068e6,1.57307e6
29A,5553,Trial: 31,target,1.574717e6,1.575717e6,1.601146e6,1.601704e6,1.601739e6,1.603736e6,0,1.601704e6,1.604557e6,1.607645e6,1.60766e6
29A,5839,Trial: 32,target,1.60926e6,1.61026e6,1.632059e6,1.632994e6,1.63303e6,1.635135e6,0,1.632995e6,1.635555e6,1.640699e6,1.640702e6
29A,6029,Trial: 33,target,1.642835e6,1.643835e6,1.661926e6,1.662584e6,1.662611e6,1.66478e6,0,1.662584e6,1.665179e6,1.667324e6,1.667326e6
29A,6266,Trial: 34,target,1.874861e6,1.875861e6,1.897961e6,1.898562e6,1.898589e6,1.901434e6,0,1.898563e6,1.902081e6,1.906003e6,1.90602e6
29A,6429,Trial: 35,target,1.908236e6,1.909236e6,1.929398e6,1.929953e6,1.929981e6,1.932342e6,0,1.929953e6,1.933048e6,1.93521e6,1.935212e6
29A,6575,Trial: 36,target,1.936875e6,1.937875e6,1.959775e6,1.960709e6,1.960742e6,1.962688e6,0,1.96071e6,1.96312e6,1.965961e6,1.965965e6
29A,6744,Trial: 37,target,1.967998e6,1.968998e6,1.986374e6,1.986529e6,1.986563e6,1.988587e6,0,1.986529e6,1.988808e6,1.991456e6,1.991458e6
29A,6998,Trial: 38,target,1.993617e6,1.994617e6,2.02041e6,2.021522e6,2.021554e6,2.023638e6,0,2.021522e6,2.024633e6,2.030096e6,2.030098e6
29A,7157,Trial: 39,target,2.031896e6,2.032896e6,2.053491e6,2.053846e6,2.053875e6,2.056116e6,0,2.053847e6,2.056896e6,2.059026e6,2.059036e6
29A,7304,Trial: 40,target,2.060818e6,2.061818e6,2.081801e6,2.083102e6,2.083136e6,2.085518e6,0,2.083102e6,2.086144e6,2.088584e6,2.088587e6
29A,7457,Trial: 41,target,2.090307e6,2.091307e6,2.115846e6,2.11596e6,2.115987e6,2.118282e6,0,2.11596e6,2.11832e6,2.119688e6,2.119691e6
29A,7556,Trial: 42,target,2.12415e6,2.12515e6,2.13949e6,2.140162e6,2.140198e6,2.142386e6,0,2.140162e6,2.142943e6,2.144632e6,2.144634e6
29A,7741,Trial: 43,target,2.146517e6,2.147517e6,2.164449e6,2.164947e6,2.164979e6,2.166838e6,0,2.164948e6,2.167887e6,2.170327e6,2.170329e6
29A,7884,Trial: 44,target,2.172503e6,2.173503e6,2.18717e6,2.187714e6,2.18775e6,2.189795e6,0,2.187715e6,2.18995e6,2.192311e6,2.192313e6
29A,8027,Trial: 45,target,2.194286e6,2.195286e6,2.212765e6,2.213951e6,2.213981e6,2.216241e6,0,2.213952e6,2.216359e6,2.218286e6,2.218289e6
29A,8214,Trial: 46,target,2.220556e6,2.221556e6,2.239838e6,2.240471e6,2.240502e6,2.242725e6,0,2.240471e6,2.243047e6,2.247239e6,2.247244e6
29A,8404,Trial: 47,target,2.249428e6,2.250428e6,2.26601e6,2.266407e6,2.266443e6,2.268797e6,0,2.266408e6,2.269022e6,2.271517e6,2.27152e6
29A,8697,Trial: 48,target,2.273346e6,2.274346e6,2.299545e6,2.301167e6,2.301194e6,2.303293e6,0,2.301167e6,2.303822e6,2.30987e6,2.309875e6
29A,8835,Trial: 49,target,2.311858e6,2.312858e6,2.3358e6,2.33641e6,2.336446e6,2.338487e6,0,2.336411e6,2.338886e6,2.340877e6,2.340882e6
29A,8998,Trial: 50,target,2.345117e6,2.346117e6,2.364077e6,2.365082e6,2.365117e6,2.36745e6,0,2.365082e6,2.368069e6,2.370037e6,2.370039e6
29A,9133,Trial: 51,target,2.372304e6,2.373304e6,2.394929e6,2.396272e6,2.396308e6,2.398548e6,0,2.396273e6,2.399942e6,2.402468e6,2.402471e6
29A,9272,Trial: 52,target,2.404312e6,2.405312e6,2.425629e6,2.426662e6,2.426699e6,2.429242e6,0,2.426662e6,2.429285e6,2.431427e6,2.43143e6
29A,9404,Trial: 53,target,2.433701e6,2.434701e6,2.457769e6,2.45957e6,2.4596e6,2.461675e6,0,2.459571e6,2.4635e6,2.464621e6,2.464626e6
29A,9564,Trial: 54,target,2.521984e6,2.522984e6,2.546014e6,2.54747e6,2.547503e6,2.550328e6,0,2.54747e6,2.550747e6,2.552547e6,2.55255e6
29A,9695,Trial: 55,target,2.554559e6,2.555559e6,2.575594e6,2.576309e6,2.576345e6,2.578069e6,0,2.576309e6,2.578651e6,2.580643e6,2.580647e6
29A,9887,Trial: 56,target,2.584115e6,2.585115e6,2.599895e6,2.601544e6,2.601576e6,2.604066e6,0,2.601545e6,2.604434e6,2.607386e6,2.607388e6
29A,10041,Trial: 57,target,2.60935e6,2.61035e6,2.630788e6,2.631367e6,2.631397e6,2.634518e6,0,2.631367e6,2.634858e6,2.63641e6,2.636412e6
29A,10287,Trial: 58,target,2.638289e6,2.639289e6,2.657332e6,2.657837e6,2.657868e6,2.660775e6,0,2.657837e6,2.660874e6,2.66605e6,2.666053e6
29A,10409,Trial: 59,target,2.668862e6,2.669862e6,2.684548e6,2.685558e6,2.685589e6,2.687913e6,0,2.685558e6,2.688682e6,2.69045e6,2.690453e6
29A,10601,Trial: 60,target,2.692397e6,2.693397e6,2.720244e6,2.721836e6,2.72187e6,2.723963e6,0,2.721836e6,2.724034e6,2.726593e6,2.726596e6
29A,10761,Trial: 61,target,2.735229e6,2.736229e6,2.756088e6,2.756962e6,2.756991e6,2.759233e6,0,2.756962e6,2.759905e6,2.763026e6,2.763028e6
30A,183,Trial: 1,target,480195.1,481195.0,502016.2,502345.3,502373.0,504819.0,0,502345.6,507034.7,509817.8,509820.2
30A,321,Trial: 2,target,517023.1,518023.0,533605.2,533952.6,533985.0,536339.1,0,533952.9,538394.1,540595.5,540597.9
30A,430,Trial: 3,target,542258.9,543258.0,560704.2,561056.5,561086.0,563361.1,0,561056.9,565089.6,567033.8,567036.4
30A,562,Trial: 4,target,568979.2,569979.0,589838.1,590045.2,590077.0,592317.0,0,590045.6,593809.9,596521.3,596523.8
30A,699,Trial: 5,target,598084.6,599084.0,617044.2,617382.6,617418.0,619751.0,0,617383.0,620697.8,623298.8,623301.3
30A,866,Trial: 6,target,625388.7,626388.0,650073.0,650357.7,650389.0,653214.1,0,650358.1,654042.6,659961.9,659966.6
30A,967,Trial: 7,target,663350.9,664350.0,684509.2,685567.8,685601.0,688065.1,0,685568.1,689161.9,692082.2,692084.7
30A,1169,Trial: 8,target,694124.3,695124.0,713631.1,714006.1,714042.0,716914.1,0,714006.4,717634.4,722609.1,722614.6
30A,1302,Trial: 9,target,724530.7,725530.0,739993.1,740309.4,740343.0,742870.1,0,740309.7,744001.9,747025.1,747027.6
30A,1443,Trial: 10,target,748849.2,749849.0,769884.2,769931.9,769964.0,771688.0,0,769932.2,772968.4,775192.1,775194.5
30A,1610,Trial: 11,target,777304.1,778304.0,799829.2,800188.2,800215.0,802455.1,0,800188.5,803808.3,806136.4,806138.8
30A,1716,Trial: 12,target,808261.0,809261.0,830610.1,830644.7,830677.0,832667.1,0,830645.0,833928.7,836321.5,836323.9
30A,1827,Trial: 13,target,838484.0,839484.0,862426.1,862502.2,862538.0,864579.1,0,862502.6,865769.4,868255.4,868258.3
30A,2057,Trial: 14,target,871125.4,872125.0,886811.2,887221.0,887249.0,889573.1,0,887221.3,890225.2,895016.7,895019.2
30A,2167,Trial: 15,target,896711.5,897711.0,924512.1,924649.4,924680.0,926832.1,0,924649.8,928048.9,930342.9,930345.4
30A,2332,Trial: 16,target,932405.3,933405.0,951448.2,951770.0,951801.0,954708.1,0,951770.4,955344.1,957894.9,957897.4
30A,2506,Trial: 17,target,959542.6,960542.0,979794.0,980091.5,980122.0,982239.1,0,980091.9,983416.2,986975.0,986977.5
30A,2609,Trial: 18,target,988497.9,989497.0,1.019849e6,1.020138e6,1.020174e6,1.022149e6,0,1.020139e6,1.023503e6,1.026351e6,1.026353e6
30A,2722,Trial: 19,target,1.027944e6,1.028944e6,1.051234e6,1.051595e6,1.051625e6,1.053377e6,0,1.051596e6,1.054487e6,1.058719e6,1.058722e6
30A,2853,Trial: 20,target,1.060302e6,1.061302e6,1.08606e6,1.086105e6,1.086137e6,1.088803e6,0,1.086105e6,1.089751e6,1.091822e6,1.091828e6
30A,2933,Trial: 21,target,1.093394e6,1.094394e6,1.117565e6,1.117612e6,1.117648e6,1.119678e6,0,1.117613e6,1.120399e6,1.122222e6,1.122225e6
30A,3118,Trial: 22,target,1.124234e6,1.125234e6,1.144976e6,1.145016e6,1.145049e6,1.147317e6,0,1.145017e6,1.147767e6,1.150663e6,1.150665e6
30A,3246,Trial: 23,target,1.152222e6,1.153222e6,1.174059e6,1.174155e6,1.17419e6,1.176462e6,0,1.174156e6,1.177021e6,1.179221e6,1.179223e6
30A,3349,Trial: 24,target,1.180894e6,1.181894e6,1.198226e6,1.198657e6,1.198691e6,1.200679e6,0,1.198657e6,1.201327e6,1.203166e6,1.203168e6
30A,3446,Trial: 25,target,1.204645e6,1.205645e6,1.227618e6,1.227679e6,1.227712e6,1.230557e6,0,1.22768e6,1.231222e6,1.233549e6,1.233552e6
30A,3579,Trial: 26,target,1.235051e6,1.236051e6,1.259106e6,1.259153e6,1.259184e6,1.261277e6,0,1.259153e6,1.261469e6,1.26439e6,1.264392e6
30A,3694,Trial: 27,target,1.266425e6,1.267425e6,1.284813e6,1.285273e6,1.285305e6,1.287867e6,0,1.285273e6,1.288078e6,1.291047e6,1.291064e6
30A,3783,Trial: 28,target,1.292679e6,1.293679e6,1.311996e6,1.312043e6,1.312076e6,1.314418e6,0,1.312044e6,1.315006e6,1.31694e6,1.316943e6
30A,3894,Trial: 29,target,1.319299e6,1.320299e6,1.354472e6,1.354526e6,1.354557e6,1.356666e6,0,1.354526e6,1.357652e6,1.359764e6,1.359766e6
30A,4001,Trial: 30,target,1.361414e6,1.362414e6,1.382397e6,1.38278e6,1.382809e6,1.385191e6,0,1.382781e6,1.385949e6,1.388341e6,1.388344e6
30A,4109,Trial: 31,target,1.389769e6,1.390769e6,1.407218e6,1.407266e6,1.407299e6,1.40941e6,0,1.407266e6,1.410254e6,1.412876e6,1.412878e6
30A,4236,Trial: 32,target,1.414805e6,1.415805e6,1.432077e6,1.432118e6,1.43215e6,1.434177e6,0,1.432118e6,1.434716e6,1.437595e6,1.437598e6
30A,4374,Trial: 33,target,1.444827e6,1.445827e6,1.465927e6,1.466444e6,1.466472e6,1.468824e6,0,1.466444e6,1.469517e6,1.473445e6,1.473447e6
30A,4506,Trial: 34,target,1.475017e6,1.476017e6,1.491814e6,1.49208e6,1.492113e6,1.494887e6,0,1.49208e6,1.495316e6,1.497892e6,1.497894e6
30A,4611,Trial: 35,target,1.499502e6,1.500502e6,1.520368e6,1.520402e6,1.520434e6,1.522734e6,0,1.520402e6,1.523579e6,1.526635e6,1.526641e6
30A,4797,Trial: 36,target,1.528858e6,1.529858e6,1.546869e6,1.547405e6,1.547435e6,1.550431e6,0,1.547406e6,1.55134e6,1.553996e6,1.553999e6
30A,4887,Trial: 37,target,1.555578e6,1.556578e6,1.58433e6,1.584367e6,1.584396e6,1.586296e6,0,1.584367e6,1.587116e6,1.589547e6,1.589549e6
30A,5024,Trial: 38,target,1.591739e6,1.592739e6,1.611831e6,1.611871e6,1.611908e6,1.613724e6,0,1.611871e6,1.614899e6,1.616674e6,1.616676e6
30A,5153,Trial: 39,target,1.618326e6,1.619326e6,1.639214e6,1.639275e6,1.639309e6,1.642159e6,0,1.639276e6,1.642811e6,1.64513e6,1.645133e6
30A,5252,Trial: 40,target,1.646698e6,1.647698e6,1.672232e6,1.672367e6,1.6724e6,1.674331e6,0,1.672367e6,1.674995e6,1.676858e6,1.67686e6
30A,5354,Trial: 41,target,1.678588e6,1.679588e6,1.693644e6,1.693683e6,1.693711e6,1.696313e6,0,1.693684e6,1.696675e6,1.698283e6,1.698288e6
30A,5482,Trial: 42,target,1.699788e6,1.700788e6,1.731427e6,1.731712e6,1.731742e6,1.73455e6,0,1.731713e6,1.735514e6,1.738178e6,1.73818e6
30A,5575,Trial: 43,target,1.740102e6,1.741102e6,1.76417e6,1.764487e6,1.764524e6,1.766599e6,0,1.764487e6,1.767315e6,1.769578e6,1.769581e6
30A,5694,Trial: 44,target,1.771142e6,1.772142e6,1.798795e6,1.79908e6,1.799115e6,1.801168e6,0,1.79908e6,1.801866e6,1.804729e6,1.804731e6
30A,5783,Trial: 45,target,1.806202e6,1.807202e6,1.834079e6,1.834123e6,1.834156e6,1.836968e6,0,1.834124e6,1.837394e6,1.839345e6,1.839347e6
30A,5900,Trial: 46,target,1.841195e6,1.842195e6,1.867585e6,1.867632e6,1.867668e6,1.869665e6,0,1.867632e6,1.870745e6,1.873673e6,1.873676e6
30A,6007,Trial: 47,target,1.875154e6,1.876154e6,1.896592e6,1.896938e6,1.896969e6,1.90009e6,0,1.896938e6,1.901417e6,1.903497e6,1.9035e6
30A,6214,Trial: 48,target,1.905261e6,1.906261e6,1.924352e6,1.924642e6,1.92467e6,1.926839e6,0,1.924642e6,1.92749e6,1.931233e6,1.931235e6
30A,6314,Trial: 49,target,1.933265e6,1.934265e6,1.953504e6,1.954031e6,1.954061e6,1.956142e6,0,1.954032e6,1.95721e6,1.960056e6,1.960059e6
30A,6394,Trial: 50,target,1.961537e6,1.962537e6,1.982699e6,1.983053e6,1.983082e6,1.985443e6,0,1.983053e6,1.985968e6,1.987921e6,1.987925e6
30A,6516,Trial: 51,target,2.182788e6,2.183788e6,2.198114e6,2.198383e6,2.198411e6,2.200599e6,0,2.198384e6,2.201258e6,2.203031e6,2.203034e6
30A,6659,Trial: 52,target,2.204621e6,2.205621e6,2.222997e6,2.223286e6,2.223322e6,2.225346e6,0,2.223286e6,2.226208e6,2.228591e6,2.228594e6
30A,6784,Trial: 53,target,2.231058e6,2.232058e6,2.258096e6,2.258579e6,2.258613e6,2.260659e6,0,2.258579e6,2.261368e6,2.264232e6,2.264235e6
30A,6929,Trial: 54,target,2.265718e6,2.266718e6,2.287313e6,2.287601e6,2.287635e6,2.289876e6,0,2.287601e6,2.290774e6,2.293047e6,2.293049e6
30A,7047,Trial: 55,target,2.294907e6,2.295907e6,2.313638e6,2.314105e6,2.314136e6,2.316058e6,0,2.314105e6,2.316936e6,2.318383e6,2.318385e6
30A,7188,Trial: 56,target,2.319826e6,2.320826e6,2.342632e6,2.342676e6,2.342707e6,2.344653e6,0,2.342677e6,2.345686e6,2.34947e6,2.349472e6
30A,7335,Trial: 57,target,2.351033e6,2.352033e6,2.376419e6,2.376502e6,2.376538e6,2.378751e6,0,2.376502e6,2.379405e6,2.382413e6,2.382416e6
30A,7441,Trial: 58,target,2.383908e6,2.384908e6,2.40184e6,2.402438e6,2.402469e6,2.404328e6,0,2.402439e6,2.405125e6,2.408381e6,2.408383e6
30A,7557,Trial: 59,target,2.410228e6,2.411228e6,2.424895e6,2.425189e6,2.42522e6,2.427265e6,0,2.425189e6,2.427749e6,2.429749e6,2.429752e6
30A,7753,Trial: 60,target,2.43131e6,2.43231e6,2.4574e6,2.457463e6,2.457491e6,2.459638e6,0,2.457464e6,2.460062e6,2.465013e6,2.465016e6
30A,7858,Trial: 61,target,2.46662e6,2.46762e6,2.485902e6,2.486235e6,2.486262e6,2.488485e6,0,2.486236e6,2.489102e6,2.491134e6,2.491137e6
31A,136,Trial: 1,target,875524.6,876524.1,897345.3,897674.8,897704.0,900150.0,0,897675.1,901169.2,902834.0,902836.7
31A,302,Trial: 2,target,910534.3,911534.0,929625.2,929982.2,930015.0,932184.1,0,929982.6,932801.9,935912.8,935915.3
31A,413,Trial: 3,target,937721.3,938721.0,960520.2,960872.1,960906.0,962896.0,0,960872.4,963273.7,965383.7,965386.2
31A,519,Trial: 4,target,967110.1,968110.0,987465.1,987842.3,987877.0,989802.0,0,987842.7,990144.8,991567.4,991570.1
31A,660,Trial: 5,target,993296.4,994296.0,1.014458e6,1.014829e6,1.014858e6,1.017219e6,0,1.014829e6,1.017535e6,1.019519e6,1.019521e6
31A,789,Trial: 6,target,1.021467e6,1.022467e6,1.044367e6,1.044701e6,1.044729e6,1.046673e6,0,1.044702e6,1.047136e6,1.048975e6,1.048978e6
31A,883,Trial: 7,target,1.050689e6,1.051689e6,1.069065e6,1.069436e6,1.06947e6,1.071494e6,0,1.069437e6,1.071902e6,1.073782e6,1.073785e6
31A,993,Trial: 8,target,1.075341e6,1.076341e6,1.102134e6,1.102478e6,1.102511e6,1.104557e6,0,1.102478e6,1.105509e6,1.107181e6,1.107184e6
31A,1142,Trial: 9,target,1.109083e6,1.110083e6,1.130678e6,1.131049e6,1.131081e6,1.133322e6,0,1.13105e6,1.134773e6,1.136558e6,1.136561e6
31A,1268,Trial: 10,target,1.138188e6,1.139188e6,1.166065e6,1.166193e6,1.166223e6,1.169035e6,0,1.166193e6,1.169428e6,1.170958e6,1.17096e6
31A,1389,Trial: 11,target,1.172647e6,1.173647e6,1.198186e6,1.198483e6,1.198514e6,1.200727e6,0,1.198484e6,1.201044e6,1.202852e6,1.202855e6
31A,1505,Trial: 12,target,1.205138e6,1.206138e6,1.220478e6,1.220833e6,1.220864e6,1.222887e6,0,1.220834e6,1.223252e6,1.225348e6,1.225351e6
31A,1605,Trial: 13,target,1.226955e6,1.227955e6,1.244887e6,1.245202e6,1.245235e6,1.247094e6,0,1.245202e6,1.247476e6,1.249316e6,1.249318e6
31A,1745,Trial: 14,target,1.250906e6,1.251906e6,1.265573e6,1.265917e6,1.265946e6,1.267991e6,0,1.265918e6,1.268204e6,1.26969e6,1.269693e6
31A,1917,Trial: 15,target,1.271471e6,1.272471e6,1.29767e6,1.298108e6,1.298137e6,1.300284e6,0,1.298109e6,1.300612e6,1.303826e6,1.303831e6
31A,2014,Trial: 16,target,1.305947e6,1.306947e6,1.325229e6,1.325862e6,1.325897e6,1.32812e6,0,1.325863e6,1.328579e6,1.33025e6,1.330252e6
31A,2114,Trial: 17,target,1.332134e6,1.333134e6,1.348716e6,1.349063e6,1.349098e6,1.351452e6,0,1.349063e6,1.351802e6,1.353146e6,1.353151e6
31A,2239,Trial: 18,target,1.354784e6,1.355784e6,1.373263e6,1.373682e6,1.373709e6,1.375986e6,0,1.373682e6,1.376585e6,1.377993e6,1.377995e6
31A,2341,Trial: 19,target,1.379603e6,1.380603e6,1.403545e6,1.403838e6,1.40387e6,1.405911e6,0,1.403838e6,1.406161e6,1.407729e6,1.407731e6
31A,2469,Trial: 20,target,1.409258e6,1.410258e6,1.428218e6,1.428539e6,1.428571e6,1.430904e6,0,1.42854e6,1.431184e6,1.433011e6,1.433028e6
31A,2569,Trial: 21,target,1.434627e6,1.435627e6,1.450407e6,1.45089e6,1.450921e6,1.453448e6,0,1.45089e6,1.453512e6,1.454977e6,1.454979e6
31A,2718,Trial: 22,target,1.456594e6,1.457594e6,1.477911e6,1.47836e6,1.478392e6,1.480856e6,0,1.478361e6,1.481056e6,1.482737e6,1.482749e6
31A,2840,Trial: 23,target,1.484381e6,1.485381e6,1.505416e6,1.505747e6,1.505783e6,1.507507e6,0,1.505748e6,1.508009e6,1.509784e6,1.509787e6
31A,2990,Trial: 24,target,1.511685e6,1.512685e6,1.535715e6,1.536054e6,1.536084e6,1.538969e6,0,1.536054e6,1.539288e6,1.541679e6,1.541682e6
31A,3148,Trial: 25,target,1.543226e6,1.544226e6,1.562733e6,1.56309e6,1.563125e6,1.565997e6,0,1.563091e6,1.566095e6,1.567582e6,1.567585e6
31A,3246,Trial: 26,target,1.569245e6,1.570245e6,1.59187e6,1.592196e6,1.592226e6,1.594456e6,0,1.592196e6,1.594687e6,1.595926e6,1.595928e6
31A,3339,Trial: 27,target,1.597683e6,1.598683e6,1.618542e6,1.618866e6,1.618897e6,1.621137e6,0,1.618866e6,1.621381e6,1.622711e6,1.622713e6
31A,3470,Trial: 28,target,1.624787e6,1.625787e6,1.64383e6,1.644151e6,1.644187e6,1.647094e6,0,1.644152e6,1.647517e6,1.64919e6,1.649193e6
31A,3591,Trial: 29,target,1.65074e6,1.65174e6,1.666426e6,1.666785e6,1.666818e6,1.669142e6,0,1.666785e6,1.669349e6,1.672269e6,1.672274e6
31A,3764,Trial: 30,target,1.67404e6,1.67504e6,1.701887e6,1.702262e6,1.702289e6,1.704441e6,0,1.702262e6,1.704789e6,1.707013e6,1.707017e6
31A,3910,Trial: 31,target,1.708566e6,1.709566e6,1.730004e6,1.730483e6,1.73051e6,1.733631e6,0,1.730483e6,1.733764e6,1.736181e6,1.736183e6
31A,4037,Trial: 32,target,1.75275e6,1.75375e6,1.773002e6,1.773498e6,1.773531e6,1.775648e6,0,1.773499e6,1.775955e6,1.7775e6,1.777503e6
31A,4152,Trial: 33,target,1.779269e6,1.780269e6,1.805344e6,1.80604e6,1.806072e6,1.808738e6,0,1.80604e6,1.808891e6,1.810339e6,1.810345e6
31A,4289,Trial: 34,target,1.812144e6,1.813144e6,1.832886e6,1.833227e6,1.833263e6,1.835531e6,0,1.833227e6,1.835723e6,1.837396e6,1.837398e6
31A,4464,Trial: 35,target,1.839281e6,1.840281e6,1.871272e6,1.871589e6,1.871624e6,1.873597e6,0,1.871589e6,1.874171e6,1.877035e6,1.877038e6
31A,4557,Trial: 36,target,1.878677e6,1.879677e6,1.902792e6,1.903229e6,1.903265e6,1.905366e6,0,1.90323e6,1.905689e6,1.90745e6,1.907452e6
31A,4672,Trial: 37,target,1.90925e6,1.91025e6,1.928567e6,1.928982e6,1.929016e6,1.931358e6,0,1.928982e6,1.931721e6,1.933793e6,1.933796e6
31A,4849,Trial: 38,target,1.936955e6,1.937955e6,1.960055e6,1.960656e6,1.960687e6,1.963508e6,0,1.960656e6,1.963768e6,1.966441e6,1.966444e6
31A,5003,Trial: 39,target,1.968178e6,1.969178e6,1.989066e6,1.989644e6,1.989678e6,1.992528e6,0,1.989644e6,1.992904e6,1.99492e6,1.994922e6
31A,5159,Trial: 40,target,1.996533e6,1.997533e6,2.031508e6,2.031842e6,2.031879e6,2.033891e6,0,2.031843e6,2.034456e6,2.037177e6,2.037181e6
31A,5308,Trial: 41,target,2.039148e6,2.040148e6,2.05648e6,2.056828e6,2.05686e6,2.058848e6,0,2.056828e6,2.059904e6,2.062454e6,2.062457e6
31A,5441,Trial: 42,target,2.0641e6,2.0651e6,2.088155e6,2.088852e6,2.088881e6,2.090974e6,0,2.088852e6,2.091432e6,2.092959e6,2.092961e6
31A,5529,Trial: 43,target,2.094806e6,2.095806e6,2.118096e6,2.118424e6,2.118452e6,2.120204e6,0,2.118425e6,2.120718e6,2.122606e6,2.122608e6
31A,5662,Trial: 44,target,2.124262e6,2.125262e6,2.145383e6,2.145828e6,2.145863e6,2.148215e6,0,2.145828e6,2.148687e6,2.151197e6,2.1512e6
31A,5862,Trial: 45,target,2.15295e6,2.15395e6,2.173933e6,2.174233e6,2.174264e6,2.176646e6,0,2.174233e6,2.178166e6,2.180174e6,2.180176e6
31A,6003,Trial: 46,target,2.182139e6,2.183139e6,2.19909e6,2.199785e6,2.199815e6,2.201857e6,0,2.199786e6,2.202181e6,2.204901e6,2.204904e6
31A,6122,Trial: 47,target,2.207091e6,2.208091e6,2.223888e6,2.224204e6,2.224235e6,2.227009e6,0,2.224204e6,2.22766e6,2.229157e6,2.22916e6
31A,6292,Trial: 48,target,2.231059e6,2.232059e6,2.262191e6,2.262616e6,2.262647e6,2.26548e6,0,2.262616e6,2.265677e6,2.268444e6,2.268447e6
31A,6406,Trial: 49,target,2.270138e6,2.271138e6,2.28741e6,2.287785e6,2.287817e6,2.289844e6,0,2.287785e6,2.290436e6,2.292379e6,2.292382e6
31A,6489,Trial: 50,target,2.294573e6,2.295573e6,2.316447e6,2.316856e6,2.316888e6,2.31916e6,0,2.316857e6,2.319589e6,2.321531e6,2.321534e6
31A,6622,Trial: 51,target,2.323278e6,2.324278e6,2.347346e6,2.348197e6,2.348229e6,2.350304e6,0,2.348197e6,2.350955e6,2.352442e6,2.352444e6
31A,6748,Trial: 52,target,2.354101e6,2.355101e6,2.379832e6,2.380154e6,2.38019e6,2.382143e6,0,2.380154e6,2.382338e6,2.383866e6,2.383869e6
31A,6899,Trial: 53,target,2.386159e6,2.387158e6,2.415649e6,2.415948e6,2.415981e6,2.417881e6,0,2.415948e6,2.418025e6,2.420379e6,2.420386e6
31A,7071,Trial: 54,target,2.422252e6,2.423252e6,2.44064e6,2.441016e6,2.441052e6,2.443614e6,0,2.441017e6,2.443939e6,2.446657e6,2.446659e6
31A,7197,Trial: 55,target,2.448255e6,2.449255e6,2.46948e6,2.469788e6,2.469823e6,2.471639e6,0,2.469788e6,2.47232e6,2.473416e6,2.473419e6
31A,7338,Trial: 56,target,2.475059e6,2.476059e6,2.490115e6,2.49047e6,2.490504e6,2.493106e6,0,2.490471e6,2.49333e6,2.495472e6,2.495475e6
31A,7477,Trial: 57,target,2.497275e6,2.498275e6,2.51832e6,2.518658e6,2.518694e6,2.520994e6,0,2.518658e6,2.522208e6,2.524033e6,2.524035e6
31A,7677,Trial: 58,target,2.525763e6,2.526763e6,2.543774e6,2.544077e6,2.544105e6,2.547101e6,0,2.544077e6,2.547272e6,2.549472e6,2.549475e6
31A,7840,Trial: 59,target,2.551082e6,2.552082e6,2.578546e6,2.579087e6,2.579116e6,2.581169e6,0,2.579087e6,2.581737e6,2.584072e6,2.584075e6
31A,7990,Trial: 60,target,2.586142e6,2.587142e6,2.604873e6,2.60519e6,2.605217e6,2.607139e6,0,2.60519e6,2.607414e6,2.609351e6,2.609354e6
31A,8143,Trial: 61,target,2.611111e6,2.612111e6,2.63754e6,2.637847e6,2.637878e6,2.639812e6,0,2.637848e6,2.640543e6,2.641878e6,2.641886e6
32A,135,Trial: 1,target,131765.2,132765.0,153586.2,153898.4,153932.0,156378.0,0,153898.8,157623.9,159470.8,159473.2
32A,272,Trial: 2,target,164039.4,165039.0,188094.1,188607.8,188643.0,190736.1,0,188608.2,191167.1,193286.2,193288.6
32A,412,Trial: 3,target,195279.5,196279.0,218252.1,218580.3,218614.0,221435.1,0,218580.7,221733.7,224005.1,224007.6
32A,514,Trial: 4,target,225435.5,226435.0,243823.0,244216.2,244245.0,246807.0,0,244216.6,247005.0,248757.7,248760.2
32A,606,Trial: 5,target,250304.1,251304.0,272141.0,272437.4,272466.0,274798.1,0,272437.7,275004.9,276300.7,276303.1
32A,703,Trial: 6,target,277758.1,278758.0,292814.0,293286.4,293316.0,295918.1,0,293286.7,295972.7,296948.9,296951.3
32A,797,Trial: 7,target,298573.7,299573.0,324107.1,324409.7,324437.0,326390.1,0,324410.1,326588.5,327884.7,327887.1
